countyfips,year,month,day,i305
13249,2015,10,15,42.922493
13025,2015,10,15,48.77994798
13251,2015,10,15,42.61221375
13253,2015,10,15,47.24236353
13255,2015,10,15,39.98014244
13257,2015,10,15,36.9310392
13259,2015,10,15,43.04518857
13261,2015,10,15,43.29523126
13263,2015,10,15,41.03297518
13265,2015,10,15,39.705067
13267,2015,10,15,45.31921067
13269,2015,10,15,41.51024015
13027,2015,10,15,48.47533949
13271,2015,10,15,44.49267331
13273,2015,10,15,44.3086671
13275,2015,10,15,47.84614632
13277,2015,10,15,46.46208501
13279,2015,10,15,44.23703707
13281,2015,10,15,36.73461373
13283,2015,10,15,43.527546
13285,2015,10,15,40.17961705
13287,2015,10,15,45.189495
13289,2015,10,15,41.19480388
13029,2015,10,15,45.46515356
13291,2015,10,15,36.42681819
13293,2015,10,15,40.75917117
13295,2015,10,15,35.26930473
13297,2015,10,15,38.28449099
13299,2015,10,15,48.17924065
13003,2015,10,15,47.25326214
13301,2015,10,15,40.254059
13303,2015,10,15,41.51294686
13305,2015,10,15,47.45047223
13307,2015,10,15,43.245247
13309,2015,10,15,43.880714
13031,2015,10,15,43.7859727
13311,2015,10,15,36.68729857
13313,2015,10,15,35.70967817
13315,2015,10,15,43.31848776
13317,2015,10,15,39.16865307
13319,2015,10,15,40.76086584
13321,2015,10,15,45.57346343
13033,2015,10,15,41.20176486
13035,2015,10,15,39.738483
13037,2015,10,15,44.63452527
13039,2015,10,15,50.37618529
13043,2015,10,15,43.497597
13045,2015,10,15,38.55094644
13047,2015,10,15,35.10492506
13049,2015,10,15,49.73901475
13005,2015,10,15,46.72101915
13051,2015,10,15,45.36971481
13053,2015,10,15,42.36799064
13055,2015,10,15,36.31001039
13057,2015,10,15,37.23420807
13059,2015,10,15,38.23190089
13061,2015,10,15,45.00629
13063,2015,10,15,39.54195239
13065,2015,10,15,48.36401401
13067,2015,10,15,37.95008062
13069,2015,10,15,46.47072405
13007,2015,10,15,45.478706
13071,2015,10,15,47.02524541
13073,2015,10,15,40.22289951
13075,2015,10,15,47.77399351
13077,2015,10,15,39.61106791
13079,2015,10,15,40.86980457
13081,2015,10,15,44.15262321
13083,2015,10,15,35.30903926
13085,2015,10,15,36.80552525
13087,2015,10,15,47.10555752
13089,2015,10,15,37.98286417
13009,2015,10,15,40.56912621
13091,2015,10,15,43.1563923
13093,2015,10,15,43.62491188
13095,2015,10,15,44.92324987
13097,2015,10,15,38.29523757
13099,2015,10,15,46.01343471
16001,2015,10,15,27.35478825
16011,2015,10,15,29.98154335
16013,2015,10,15,30.9649848
16015,2015,10,15,26.876928
16017,2015,10,15,18.7734555
16019,2015,10,15,29.61703921
16021,2015,10,15,18.422676
16023,2015,10,15,29.451715
16025,2015,10,15,29.437635
16027,2015,10,15,26.96129995
16029,2015,10,15,32.087761
16003,2015,10,15,26.23117766
16031,2015,10,15,31.03414948
16033,2015,10,15,28.690214
16035,2015,10,15,21.20042389
16037,2015,10,15,29.496159
16039,2015,10,15,27.67348801
16041,2015,10,15,34.169907
16043,2015,10,15,29.08163708
16045,2015,10,15,26.629372
16047,2015,10,15,28.71247764
16049,2015,10,15,22.68960698
16005,2015,10,15,30.90362408
16051,2015,10,15,28.95596933
16053,2015,10,15,29.43020435
16055,2015,10,15,18.62817305
16057,2015,10,15,20.62591433
16059,2015,10,15,27.16057385
16061,2015,10,15,21.81560258
16063,2015,10,15,30.120646
16065,2015,10,15,28.9995028
16067,2015,10,15,30.10688362
16069,2015,10,15,21.07981733
16007,2015,10,15,34.279369
16071,2015,10,15,32.967453
16073,2015,10,15,27.21843064
16075,2015,10,15,26.07880344
16077,2015,10,15,30.17603253
16079,2015,10,15,19.58117602
16081,2015,10,15,30.640047
16083,2015,10,15,29.61796135
16085,2015,10,15,26.93277429
16087,2015,10,15,26.1499006
16009,2015,10,15,19.47346914
17001,2015,10,15,22.05767532
17101,2015,10,15,28.86693708
17103,2015,10,15,21.56042856
17105,2015,10,15,24.20234213
17107,2015,10,15,24.32335639
17109,2015,10,15,15.22484487
17011,2015,10,15,22.60596144
17111,2015,10,15,17.13366021
17113,2015,10,15,20.95176114
17115,2015,10,15,17.65765368
17117,2015,10,15,25.21094448
17119,2015,10,15,29.13154071
17121,2015,10,15,29.20136555
17123,2015,10,15,23.54239146
17125,2015,10,15,21.43219849
17127,2015,10,15,30.28198384
17129,2015,10,15,20.97803298
17013,2015,10,15,27.93450035
17131,2015,10,15,24.22854267
17133,2015,10,15,29.1597405
17135,2015,10,15,27.74391144
17137,2015,10,15,13.70886171
17139,2015,10,15,23.07636308
17141,2015,10,15,20.56276635
17143,2015,10,15,21.2333082
17145,2015,10,15,29.67783131
17147,2015,10,15,25.25601483
17149,2015,10,15,22.81925623
17015,2015,10,15,21.01678645
17151,2015,10,15,29.91151431
17153,2015,10,15,30.530037
17155,2015,10,15,23.214487
17157,2015,10,15,29.7162612
17159,2015,10,15,28.58130843
17161,2015,10,15,23.40497133
17163,2015,10,15,29.15770399
17165,2015,10,15,29.27729349
17167,2015,10,15,23.04026018
17169,2015,10,15,17.44951375
17017,2015,10,15,17.31410813
17171,2015,10,15,22.44664918
17173,2015,10,15,20.46370937
17175,2015,10,15,24.984505
17177,2015,10,15,19.9478911
17179,2015,10,15,19.09484868
17181,2015,10,15,30.26470312
17183,2015,10,15,22.70457715
17185,2015,10,15,28.7876959
17187,2015,10,15,21.19183168
17189,2015,10,15,29.31547366
17019,2015,10,15,26.54276627
17191,2015,10,15,29.11805323
17193,2015,10,15,29.26735936
17195,2015,10,15,21.68133584
17197,2015,10,15,20.33021415
17199,2015,10,15,29.37778379
17201,2015,10,15,20.01330847
17203,2015,10,15,23.58088155
17021,2015,10,15,28.84586928
17023,2015,10,15,27.27113663
17025,2015,10,15,29.01270086
17027,2015,10,15,29.41066402
17029,2015,10,15,28.3310948
17003,2015,10,15,30.41387843
17031,2015,10,15,17.79672894
17033,2015,10,15,28.06355496
17035,2015,10,15,28.28909729
17037,2015,10,15,16.43336859
17039,2015,10,15,21.98450132
17041,2015,10,15,27.24993052
17043,2015,10,15,18.07337905
17045,2015,10,15,24.80769453
17047,2015,10,15,28.83823154
17049,2015,10,15,25.29887366
17005,2015,10,15,29.02836573
17051,2015,10,15,28.24817822
17053,2015,10,15,25.53028246
17055,2015,10,15,29.34942056
17057,2015,10,15,22.16563844
17059,2015,10,15,29.41743213
17061,2015,10,15,26.22719886
17063,2015,10,15,22.2212084
17065,2015,10,15,29.29089976
17067,2015,10,15,19.39350622
17069,2015,10,15,29.56180954
17007,2015,10,15,19.10405066
17071,2015,10,15,20.52083066
17073,2015,10,15,23.95587446
17075,2015,10,15,23.79300432
17077,2015,10,15,29.79567659
17079,2015,10,15,28.627783
17081,2015,10,15,29.42372783
17083,2015,10,15,29.08134712
17085,2015,10,15,20.59956416
17087,2015,10,15,29.47499808
17089,2015,10,15,14.26607989
17009,2015,10,15,17.934805
17091,2015,10,15,22.46065438
17093,2015,10,15,16.45523551
17095,2015,10,15,22.7770641
17097,2015,10,15,17.12199281
17099,2015,10,15,22.8313626
18001,2015,10,15,15.92575055
18101,2015,10,15,29.18364018
18103,2015,10,15,22.13701646
18105,2015,10,15,27.29713496
18107,2015,10,15,24.66168468
18109,2015,10,15,25.13496759
18011,2015,10,15,25.77165852
18111,2015,10,15,20.72403221
18113,2015,10,15,13.20874336
18115,2015,10,15,27.654417
18117,2015,10,15,29.14123442
18119,2015,10,15,27.84174651
18121,2015,10,15,27.29952529
18123,2015,10,15,29.35881492
18125,2015,10,15,28.96537406
18127,2015,10,15,18.95465302
18129,2015,10,15,29.09036784
18013,2015,10,15,27.52354164
18131,2015,10,15,18.77674258
18133,2015,10,15,26.17260896
18135,2015,10,15,25.10234132
18137,2015,10,15,27.92206895
18139,2015,10,15,26.55742101
18141,2015,10,15,10.30931351
18143,2015,10,15,28.15355881
18145,2015,10,15,26.42486154
18147,2015,10,15,29.17786661
18149,2015,10,15,12.77553089
18015,2015,10,15,21.89848892
18151,2015,10,15,10.20205533
18153,2015,10,15,26.30323414
18155,2015,10,15,28.26566937
18157,2015,10,15,22.35047367
18159,2015,10,15,25.25224613
18161,2015,10,15,27.02234628
18163,2015,10,15,29.0468258
18165,2015,10,15,26.32981982
18167,2015,10,15,26.615841
18169,2015,10,15,17.84615522
18017,2015,10,15,18.72908412
18171,2015,10,15,23.181761
18173,2015,10,15,28.96915882
18175,2015,10,15,28.336
18177,2015,10,15,26.48419498
18179,2015,10,15,20.53550312
18181,2015,10,15,22.06362758
18183,2015,10,15,14.843016
18019,2015,10,15,29.09213935
18021,2015,10,15,27.88940936
18023,2015,10,15,24.39495061
18025,2015,10,15,29.2576579
18027,2015,10,15,29.10195589
18029,2015,10,15,27.47770509
18003,2015,10,15,17.77648463
18031,2015,10,15,27.33550248
18033,2015,10,15,16.03557299
18035,2015,10,15,24.24162938
18037,2015,10,15,29.14083111
18039,2015,10,15,10.13519283
18041,2015,10,15,26.85939608
18043,2015,10,15,28.96366653
18045,2015,10,15,26.34904246
18047,2015,10,15,27.19839731
18049,2015,10,15,19.22086964
18005,2015,10,15,27.45627688
18051,2015,10,15,28.94476159
18053,2015,10,15,21.46083007
18055,2015,10,15,28.62302973
18057,2015,10,15,25.85811282
18059,2015,10,15,25.61436338
18061,2015,10,15,28.48563152
18063,2015,10,15,25.35726093
18065,2015,10,15,25.81500562
18067,2015,10,15,24.46281695
18069,2015,10,15,17.35612518
18007,2015,10,15,22.57275307
18071,2015,10,15,27.987814
18073,2015,10,15,20.82569675
18075,2015,10,15,22.28475383
18077,2015,10,15,28.36364007
18079,2015,10,15,27.8483303
18081,2015,10,15,26.10322632
18083,2015,10,15,28.84641972
18085,2015,10,15,14.12560671
18087,2015,10,15,10.46817228
18089,2015,10,15,18.6268652
18009,2015,10,15,23.807873
18091,2015,10,15,11.96512324
18093,2015,10,15,28.47887955
18095,2015,10,15,24.67540936
18097,2015,10,15,25.64346771
18099,2015,10,15,15.99362916
19001,2015,10,15,23.80003247
19101,2015,10,15,23.23301605
19103,2015,10,15,23.38122273
19105,2015,10,15,21.46556467
19107,2015,10,15,23.62511791
19109,2015,10,15,21.00585667
19011,2015,10,15,21.72856945
19111,2015,10,15,18.58163766
19113,2015,10,15,22.36159163
19115,2015,10,15,24.57202736
19117,2015,10,15,22.40884598
19119,2015,10,15,17.59659068
19121,2015,10,15,24.141312
19123,2015,10,15,23.18241412
19125,2015,10,15,22.70605848
19127,2015,10,15,21.15267217
19129,2015,10,15,
19013,2015,10,15,21.04645504
19131,2015,10,15,19.70117778
19133,2015,10,15,
19135,2015,10,15,21.69426119
19137,2015,10,15,
19139,2015,10,15,23.97967578
19141,2015,10,15,19.02843345
19143,2015,10,15,18.41988243
19145,2015,10,15,
19147,2015,10,15,20.62850851
19149,2015,10,15,
19015,2015,10,15,23.26604535
19151,2015,10,15,21.24125565
19153,2015,10,15,24.10451841
19155,2015,10,15,
19157,2015,10,15,21.66251552
19159,2015,10,15,23.51294829
19161,2015,10,15,21.37993155
19163,2015,10,15,23.1232665
19165,2015,10,15,
19167,2015,10,15,18.626869
19169,2015,10,15,23.68185493
19017,2015,10,15,20.65353172
19171,2015,10,15,21.39105882
19173,2015,10,15,24.341629
19175,2015,10,15,24.2118241
19177,2015,10,15,21.253521
19179,2015,10,15,23.68855789
19181,2015,10,15,24.18071081
19183,2015,10,15,23.53136768
19185,2015,10,15,21.8255646
19187,2015,10,15,22.14635087
19189,2015,10,15,18.22021397
19019,2015,10,15,21.10410683
19191,2015,10,15,18.22892728
19195,2015,10,15,18.89113697
19197,2015,10,15,21.23918257
19021,2015,10,15,20.64719362
19023,2015,10,15,20.61433774
19025,2015,10,15,21.88181469
19027,2015,10,15,22.11471562
19029,2015,10,15,23.209208
19003,2015,10,15,24.078232
19031,2015,10,15,22.603877
19033,2015,10,15,19.39863137
19035,2015,10,15,20.05798199
19037,2015,10,15,20.60855219
19039,2015,10,15,23.40428625
19041,2015,10,15,19.79234038
19043,2015,10,15,19.22156844
19045,2015,10,15,21.88903463
19047,2015,10,15,21.761312
19049,2015,10,15,23.88099551
19005,2015,10,15,18.35024489
19051,2015,10,15,22.5283098
19053,2015,10,15,22.350853
19055,2015,10,15,20.29768757
19057,2015,10,15,21.58491124
19059,2015,10,15,19.29102334
19061,2015,10,15,18.18526517
19063,2015,10,15,19.93474022
19065,2015,10,15,18.90238208
19067,2015,10,15,20.09508854
19069,2015,10,15,20.15075545
19007,2015,10,15,21.72286599
19071,2015,10,15,
19073,2015,10,15,22.68334034
19075,2015,10,15,20.82573839
19077,2015,10,15,23.16886972
19079,2015,10,15,22.68570157
19081,2015,10,15,19.53078964
19083,2015,10,15,20.61332116
19085,2015,10,15,
19087,2015,10,15,21.21605949
19089,2015,10,15,18.32505793
19009,2015,10,15,22.66602698
19091,2015,10,15,21.71654288
19093,2015,10,15,20.84159342
19095,2015,10,15,23.19245434
19097,2015,10,15,20.77704205
19099,2015,10,15,23.74948815
20001,2015,10,15,
20101,2015,10,15,
20103,2015,10,15,
20105,2015,10,15,
20107,2015,10,15,
20109,2015,10,15,
20011,2015,10,15,
20111,2015,10,15,
20113,2015,10,15,
20115,2015,10,15,
20117,2015,10,15,
20119,2015,10,15,
20121,2015,10,15,
20123,2015,10,15,
20125,2015,10,15,
20127,2015,10,15,
20129,2015,10,15,
20013,2015,10,15,
20131,2015,10,15,
20133,2015,10,15,
20135,2015,10,15,
20137,2015,10,15,
20139,2015,10,15,
20141,2015,10,15,
20143,2015,10,15,
20145,2015,10,15,
20147,2015,10,15,
20149,2015,10,15,
20015,2015,10,15,
20151,2015,10,15,
20153,2015,10,15,
20155,2015,10,15,
20157,2015,10,15,
20159,2015,10,15,
20161,2015,10,15,
20163,2015,10,15,
20165,2015,10,15,
20167,2015,10,15,
20169,2015,10,15,
20017,2015,10,15,
20171,2015,10,15,
20173,2015,10,15,
20175,2015,10,15,
20177,2015,10,15,
20179,2015,10,15,
20181,2015,10,15,
20183,2015,10,15,
20185,2015,10,15,
20187,2015,10,15,
20189,2015,10,15,
20019,2015,10,15,
20191,2015,10,15,
20193,2015,10,15,
20195,2015,10,15,
20197,2015,10,15,
20199,2015,10,15,
20201,2015,10,15,
20203,2015,10,15,
20205,2015,10,15,
20207,2015,10,15,
20209,2015,10,15,
20021,2015,10,15,
20023,2015,10,15,
20025,2015,10,15,
20027,2015,10,15,
20029,2015,10,15,
20003,2015,10,15,
20031,2015,10,15,
20033,2015,10,15,
20035,2015,10,15,
20037,2015,10,15,
20039,2015,10,15,
20041,2015,10,15,
20043,2015,10,15,
20045,2015,10,15,
20047,2015,10,15,
20049,2015,10,15,
20005,2015,10,15,
20051,2015,10,15,
20053,2015,10,15,
20055,2015,10,15,
20057,2015,10,15,
20059,2015,10,15,
20061,2015,10,15,
20063,2015,10,15,
20065,2015,10,15,
20067,2015,10,15,
20069,2015,10,15,
20007,2015,10,15,
20071,2015,10,15,
20073,2015,10,15,
20075,2015,10,15,
20077,2015,10,15,
20079,2015,10,15,
20081,2015,10,15,
20083,2015,10,15,
20085,2015,10,15,
20087,2015,10,15,
20089,2015,10,15,
20009,2015,10,15,
20091,2015,10,15,
20093,2015,10,15,
20095,2015,10,15,
20097,2015,10,15,
20099,2015,10,15,
21001,2015,10,15,29.87105759
21101,2015,10,15,28.66933792
21103,2015,10,15,29.08024996
21105,2015,10,15,30.828354
21107,2015,10,15,29.73580946
21109,2015,10,15,30.09247241
21011,2015,10,15,29.29799032
21111,2015,10,15,29.13372405
21113,2015,10,15,29.82559358
21115,2015,10,15,29.71005652
21117,2015,10,15,27.89782019
21119,2015,10,15,30.34644645
21121,2015,10,15,30.91805615
21123,2015,10,15,29.30771845
21125,2015,10,15,30.39797372
21127,2015,10,15,29.20449003
21129,2015,10,15,29.83099823
21013,2015,10,15,31.598501
21131,2015,10,15,30.62833404
21133,2015,10,15,30.83248498
21135,2015,10,15,28.64254028
21137,2015,10,15,29.88997589
21139,2015,10,15,30.31908455
21141,2015,10,15,30.16557416
21143,2015,10,15,30.37273646
21145,2015,10,15,30.53348077
21147,2015,10,15,30.9840247
21149,2015,10,15,29.38679201
21015,2015,10,15,27.84331808
21151,2015,10,15,29.87368591
21153,2015,10,15,29.58241936
21155,2015,10,15,29.39340459
21157,2015,10,15,30.62819721
21159,2015,10,15,29.37516187
21161,2015,10,15,28.64201983
21163,2015,10,15,28.7598414
21165,2015,10,15,29.403223
21167,2015,10,15,29.76897953
21169,2015,10,15,30.05198259
21017,2015,10,15,29.83619993
21171,2015,10,15,30.63287953
21173,2015,10,15,29.44361183
21175,2015,10,15,29.63825252
21177,2015,10,15,29.70107548
21179,2015,10,15,29.36879552
21181,2015,10,15,28.93976
21183,2015,10,15,29.50602718
21185,2015,10,15,29.08278686
21187,2015,10,15,29.07251533
21189,2015,10,15,30.07195219
21019,2015,10,15,28.29732324
21191,2015,10,15,28.89144994
21193,2015,10,15,30.55875557
21195,2015,10,15,30.14174735
21197,2015,10,15,29.59843732
21199,2015,10,15,30.36136576
21201,2015,10,15,28.676451
21203,2015,10,15,30.02546232
21205,2015,10,15,29.30630547
21207,2015,10,15,30.04722233
21209,2015,10,15,29.567121
21021,2015,10,15,29.86051773
21211,2015,10,15,29.65811805
21213,2015,10,15,30.54892185
21215,2015,10,15,29.59825413
21217,2015,10,15,29.51280499
21219,2015,10,15,30.67172994
21221,2015,10,15,30.60624441
21223,2015,10,15,28.59451469
21225,2015,10,15,29.14045955
21227,2015,10,15,30.04636529
21229,2015,10,15,29.48556708
21023,2015,10,15,28.4821161
21231,2015,10,15,30.66366102
21233,2015,10,15,28.94975868
21235,2015,10,15,30.98271877
21237,2015,10,15,29.669991
21239,2015,10,15,29.73786422
21025,2015,10,15,30.19833114
21027,2015,10,15,29.58515792
21029,2015,10,15,29.38173568
21003,2015,10,15,30.43367037
21031,2015,10,15,29.93055555
21033,2015,10,15,30.35066302
21035,2015,10,15,30.83562664
21037,2015,10,15,27.95792571
21039,2015,10,15,30.73604458
21041,2015,10,15,28.77120337
21043,2015,10,15,28.87264389
21045,2015,10,15,29.87695562
21047,2015,10,15,30.61156096
21049,2015,10,15,29.84335544
21005,2015,10,15,29.76236762
21051,2015,10,15,30.47602383
21053,2015,10,15,30.60090843
21055,2015,10,15,29.88302774
21057,2015,10,15,30.20809243
21059,2015,10,15,29.17042625
21061,2015,10,15,29.94837715
21063,2015,10,15,29.15226
21065,2015,10,15,30.05402747
21067,2015,10,15,29.9039192
21069,2015,10,15,29.09108241
21007,2015,10,15,30.61863161
21071,2015,10,15,29.96904291
21073,2015,10,15,29.8583275
21075,2015,10,15,30.83165989
21077,2015,10,15,28.272896
21079,2015,10,15,29.8604833
21081,2015,10,15,28.83548718
21083,2015,10,15,30.7523476
21085,2015,10,15,29.72935318
21087,2015,10,15,29.55778428
21089,2015,10,15,27.99628292
21009,2015,10,15,30.13122278
21091,2015,10,15,29.42697174
21093,2015,10,15,29.01956688
21095,2015,10,15,31.29937652
21097,2015,10,15,29.40845009
21099,2015,10,15,29.66209702
22001,2015,10,15,
22101,2015,10,15,
22103,2015,10,15,48.65876443
22105,2015,10,15,
22107,2015,10,15,
22109,2015,10,15,
22011,2015,10,15,
22111,2015,10,15,
22113,2015,10,15,
22115,2015,10,15,
22117,2015,10,15,46.71918903
22119,2015,10,15,
22121,2015,10,15,
22123,2015,10,15,
22125,2015,10,15,
22127,2015,10,15,
22013,2015,10,15,
22015,2015,10,15,
22017,2015,10,15,
22019,2015,10,15,
22021,2015,10,15,
22023,2015,10,15,
22025,2015,10,15,
22027,2015,10,15,
22029,2015,10,15,
22003,2015,10,15,
22031,2015,10,15,
22033,2015,10,15,
22035,2015,10,15,
22037,2015,10,15,
22039,2015,10,15,
22041,2015,10,15,
22043,2015,10,15,
22045,2015,10,15,
22047,2015,10,15,
22049,2015,10,15,
22005,2015,10,15,
22051,2015,10,15,50.42641137
22053,2015,10,15,
22055,2015,10,15,
22057,2015,10,15,
22059,2015,10,15,
22061,2015,10,15,
22063,2015,10,15,
22065,2015,10,15,
22067,2015,10,15,
22069,2015,10,15,
22007,2015,10,15,
22071,2015,10,15,49.94843447
22073,2015,10,15,
22075,2015,10,15,51.09794378
22077,2015,10,15,
22079,2015,10,15,
22081,2015,10,15,
22083,2015,10,15,
22085,2015,10,15,
22087,2015,10,15,50.21745741
22089,2015,10,15,
22009,2015,10,15,
22091,2015,10,15,
22093,2015,10,15,
22095,2015,10,15,
22097,2015,10,15,
22099,2015,10,15,
23001,2015,10,15,16.13864898
23011,2015,10,15,15.65945598
23013,2015,10,15,16.01939365
23015,2015,10,15,15.91725537
23017,2015,10,15,16.36894592
23019,2015,10,15,15.36297492
23021,2015,10,15,15.4189837
23023,2015,10,15,16.18451339
23025,2015,10,15,15.43464085
23027,2015,10,15,15.83935416
